"base_oecd","base_countr","gender","basc_acadag","cluster6","count"
"Medical_and_Health_Sciences","Palestinian Territory","fem","21-25","TP",1
"Medical_and_Health_Sciences","Palestinian Territory","mal","21-25","BT",2
"Medical_and_Health_Sciences","Palestinian Territory","mal","21-25","LW",2
"Medical_and_Health_Sciences","Palestinian Territory","mal","21-25","ML",2
"Medical_and_Health_Sciences","Palestinian Territory","mal","21-25","MH",1
"Medical_and_Health_Sciences","Palestinian Territory","mal","21-25","TP",3
"Medical_and_Health_Sciences","Panama","fem","21-25","BT",5
"Medical_and_Health_Sciences","Panama","fem","21-25","MH",1
"Medical_and_Health_Sciences","Panama","mal","21-25","BT",6
"Medical_and_Health_Sciences","Panama","mal","21-25","LW",2
"Medical_and_Health_Sciences","Panama","mal","21-25","ML",1
"Medical_and_Health_Sciences","Panama","mal","21-25","MH",1
"Medical_and_Health_Sciences","Panama","mal","21-25","HG",1
"Medical_and_Health_Sciences","Papua New Guinea","fem","21-25","BT",3
"Medical_and_Health_Sciences","Papua New Guinea","fem","21-25","ML",1
"Medical_and_Health_Sciences","Papua New Guinea","mal","21-25","BT",3
"Medical_and_Health_Sciences","Papua New Guinea","mal","21-25","LW",4
"Medical_and_Health_Sciences","Papua New Guinea","mal","21-25","ML",1
"Medical_and_Health_Sciences","Papua New Guinea","mal","21-25","MH",2
"Medical_and_Health_Sciences","Paraguay","fem","21-25","BT",1
"Medical_and_Health_Sciences","Paraguay","fem","21-25","LW",2
"Medical_and_Health_Sciences","Paraguay","fem","21-25","ML",1
"Medical_and_Health_Sciences","Paraguay","mal","21-25","BT",3
"Medical_and_Health_Sciences","Paraguay","mal","21-25","LW",1
"Medical_and_Health_Sciences","Paraguay","mal","21-25","ML",1
"Medical_and_Health_Sciences","Peru","fem","21-25","BT",5
"Medical_and_Health_Sciences","Peru","fem","21-25","LW",6
"Medical_and_Health_Sciences","Peru","fem","21-25","ML",1
"Medical_and_Health_Sciences","Peru","mal","21-25","BT",10
"Medical_and_Health_Sciences","Peru","mal","21-25","LW",7
"Medical_and_Health_Sciences","Peru","mal","21-25","MH",2
"Medical_and_Health_Sciences","Peru","mal","21-25","HG",1
"Medical_and_Health_Sciences","Peru","mal","21-25","TP",8
"Medical_and_Health_Sciences","Philippines","fem","21-25","BT",13
"Medical_and_Health_Sciences","Philippines","fem","21-25","LW",7
"Medical_and_Health_Sciences","Philippines","fem","21-25","ML",3
"Medical_and_Health_Sciences","Philippines","fem","21-25","MH",1
"Medical_and_Health_Sciences","Philippines","fem","21-25","TP",1
"Medical_and_Health_Sciences","Philippines","mal","21-25","BT",9
"Medical_and_Health_Sciences","Philippines","mal","21-25","LW",4
"Medical_and_Health_Sciences","Philippines","mal","21-25","ML",4
"Medical_and_Health_Sciences","Philippines","mal","21-25","MH",1
"Medical_and_Health_Sciences","Philippines","mal","21-25","HG",2
"Medical_and_Health_Sciences","Philippines","mal","21-25","TP",1
"Medical_and_Health_Sciences","Philippines","unkn","21-25","BT",2
"Medical_and_Health_Sciences","Poland","fem","21-25","BT",117
"Medical_and_Health_Sciences","Poland","fem","21-25","LW",222
"Medical_and_Health_Sciences","Poland","fem","21-25","ML",196
"Medical_and_Health_Sciences","Poland","fem","21-25","MH",182
"Medical_and_Health_Sciences","Poland","fem","21-25","HG",266
"Medical_and_Health_Sciences","Poland","fem","21-25","TP",92
"Medical_and_Health_Sciences","Poland","mal","21-25","BT",113
"Medical_and_Health_Sciences","Poland","mal","21-25","LW",214
"Medical_and_Health_Sciences","Poland","mal","21-25","ML",249
"Medical_and_Health_Sciences","Poland","mal","21-25","MH",209
"Medical_and_Health_Sciences","Poland","mal","21-25","HG",382
"Medical_and_Health_Sciences","Poland","mal","21-25","TP",183
"Medical_and_Health_Sciences","Poland","unkn","21-25","BT",2
"Medical_and_Health_Sciences","Poland","unkn","21-25","LW",7
"Medical_and_Health_Sciences","Poland","unkn","21-25","ML",4
"Medical_and_Health_Sciences","Poland","unkn","21-25","MH",11
"Medical_and_Health_Sciences","Poland","unkn","21-25","HG",29
"Medical_and_Health_Sciences","Poland","unkn","21-25","TP",18
"Medical_and_Health_Sciences","Portugal","fem","21-25","BT",72
"Medical_and_Health_Sciences","Portugal","fem","21-25","LW",90
"Medical_and_Health_Sciences","Portugal","fem","21-25","ML",52
"Medical_and_Health_Sciences","Portugal","fem","21-25","MH",51
"Medical_and_Health_Sciences","Portugal","fem","21-25","HG",27
"Medical_and_Health_Sciences","Portugal","fem","21-25","TP",36
"Medical_and_Health_Sciences","Portugal","mal","21-25","BT",88
"Medical_and_Health_Sciences","Portugal","mal","21-25","LW",87
"Medical_and_Health_Sciences","Portugal","mal","21-25","ML",68
"Medical_and_Health_Sciences","Portugal","mal","21-25","MH",41
"Medical_and_Health_Sciences","Portugal","mal","21-25","HG",32
"Medical_and_Health_Sciences","Portugal","mal","21-25","TP",59
"Medical_and_Health_Sciences","Portugal","unkn","21-25","BT",2
"Medical_and_Health_Sciences","Portugal","unkn","21-25","LW",6
"Medical_and_Health_Sciences","Portugal","unkn","21-25","ML",4
"Medical_and_Health_Sciences","Portugal","unkn","21-25","MH",3
"Medical_and_Health_Sciences","Portugal","unkn","21-25","HG",4
"Medical_and_Health_Sciences","Portugal","unkn","21-25","TP",3
"Medical_and_Health_Sciences","Qatar","fem","21-25","BT",4
"Medical_and_Health_Sciences","Qatar","fem","21-25","LW",3
"Medical_and_Health_Sciences","Qatar","fem","21-25","ML",1
"Medical_and_Health_Sciences","Qatar","fem","21-25","MH",2
"Medical_and_Health_Sciences","Qatar","fem","21-25","HG",1
"Medical_and_Health_Sciences","Qatar","fem","21-25","TP",2
"Medical_and_Health_Sciences","Qatar","mal","21-25","BT",7
"Medical_and_Health_Sciences","Qatar","mal","21-25","LW",10
"Medical_and_Health_Sciences","Qatar","mal","21-25","ML",12
"Medical_and_Health_Sciences","Qatar","mal","21-25","MH",9
"Medical_and_Health_Sciences","Qatar","mal","21-25","HG",1
"Medical_and_Health_Sciences","Qatar","mal","21-25","TP",18
"Medical_and_Health_Sciences","Republic of the Congo","mal","21-25","BT",1
"Medical_and_Health_Sciences","Republic of the Congo","mal","21-25","MH",1
"Medical_and_Health_Sciences","Republic of the Congo","mal","21-25","TP",1
"Medical_and_Health_Sciences","Reunion","mal","21-25","BT",2
"Medical_and_Health_Sciences","Reunion","mal","21-25","LW",1
"Medical_and_Health_Sciences","Reunion","mal","21-25","ML",2
"Medical_and_Health_Sciences","Reunion","mal","21-25","TP",3
"Medical_and_Health_Sciences","Romania","fem","21-25","BT",24
"Medical_and_Health_Sciences","Romania","fem","21-25","LW",23
"Medical_and_Health_Sciences","Romania","fem","21-25","ML",20
"Medical_and_Health_Sciences","Romania","fem","21-25","MH",15
"Medical_and_Health_Sciences","Romania","fem","21-25","HG",15
"Medical_and_Health_Sciences","Romania","fem","21-25","TP",4
"Medical_and_Health_Sciences","Romania","mal","21-25","BT",26
"Medical_and_Health_Sciences","Romania","mal","21-25","LW",44
"Medical_and_Health_Sciences","Romania","mal","21-25","ML",30
"Medical_and_Health_Sciences","Romania","mal","21-25","MH",20
"Medical_and_Health_Sciences","Romania","mal","21-25","HG",22
"Medical_and_Health_Sciences","Romania","mal","21-25","TP",11
"Medical_and_Health_Sciences","Romania","unkn","21-25","BT",1
"Medical_and_Health_Sciences","Romania","unkn","21-25","LW",3
"Medical_and_Health_Sciences","Romania","unkn","21-25","ML",3
"Medical_and_Health_Sciences","Romania","unkn","21-25","MH",1
"Medical_and_Health_Sciences","Romania","unkn","21-25","HG",2
"Medical_and_Health_Sciences","Russia","fem","21-25","BT",80
"Medical_and_Health_Sciences","Russia","fem","21-25","LW",120
"Medical_and_Health_Sciences","Russia","fem","21-25","ML",76
"Medical_and_Health_Sciences","Russia","fem","21-25","MH",38
"Medical_and_Health_Sciences","Russia","fem","21-25","HG",38
"Medical_and_Health_Sciences","Russia","fem","21-25","TP",16
"Medical_and_Health_Sciences","Russia","mal","21-25","BT",135
"Medical_and_Health_Sciences","Russia","mal","21-25","LW",138
"Medical_and_Health_Sciences","Russia","mal","21-25","ML",77
"Medical_and_Health_Sciences","Russia","mal","21-25","MH",48
"Medical_and_Health_Sciences","Russia","mal","21-25","HG",59
"Medical_and_Health_Sciences","Russia","mal","21-25","TP",40
"Medical_and_Health_Sciences","Russia","unkn","21-25","BT",137
"Medical_and_Health_Sciences","Russia","unkn","21-25","LW",49
"Medical_and_Health_Sciences","Russia","unkn","21-25","ML",19
"Medical_and_Health_Sciences","Russia","unkn","21-25","MH",6
"Medical_and_Health_Sciences","Russia","unkn","21-25","HG",9
"Medical_and_Health_Sciences","Russia","unkn","21-25","TP",1
"Medical_and_Health_Sciences","Rwanda","fem","21-25","ML",1
"Medical_and_Health_Sciences","Rwanda","mal","21-25","LW",2
"Medical_and_Health_Sciences","Rwanda","mal","21-25","ML",4
"Medical_and_Health_Sciences","Rwanda","mal","21-25","TP",1
"Medical_and_Health_Sciences","Saint Kitts and Nevis","mal","21-25","LW",1
"Medical_and_Health_Sciences","Saint Kitts and Nevis","mal","21-25","ML",1
"Medical_and_Health_Sciences","Saint Kitts and Nevis","mal","21-25","TP",1
"Medical_and_Health_Sciences","Samoa","mal","21-25","MH",1
"Medical_and_Health_Sciences","San Marino","mal","21-25","LW",1
"Medical_and_Health_Sciences","Saudi Arabia","fem","21-25","BT",20
"Medical_and_Health_Sciences","Saudi Arabia","fem","21-25","LW",22
"Medical_and_Health_Sciences","Saudi Arabia","fem","21-25","ML",4
"Medical_and_Health_Sciences","Saudi Arabia","fem","21-25","MH",6
"Medical_and_Health_Sciences","Saudi Arabia","fem","21-25","HG",3
"Medical_and_Health_Sciences","Saudi Arabia","fem","21-25","TP",9
"Medical_and_Health_Sciences","Saudi Arabia","mal","21-25","BT",66
"Medical_and_Health_Sciences","Saudi Arabia","mal","21-25","LW",97
"Medical_and_Health_Sciences","Saudi Arabia","mal","21-25","ML",48
"Medical_and_Health_Sciences","Saudi Arabia","mal","21-25","MH",26
"Medical_and_Health_Sciences","Saudi Arabia","mal","21-25","HG",32
"Medical_and_Health_Sciences","Saudi Arabia","mal","21-25","TP",39
"Medical_and_Health_Sciences","Saudi Arabia","unkn","21-25","BT",3
"Medical_and_Health_Sciences","Saudi Arabia","unkn","21-25","LW",4
"Medical_and_Health_Sciences","Saudi Arabia","unkn","21-25","ML",1
"Medical_and_Health_Sciences","Saudi Arabia","unkn","21-25","MH",1
"Medical_and_Health_Sciences","Saudi Arabia","unkn","21-25","HG",1
"Medical_and_Health_Sciences","Saudi Arabia","unkn","21-25","TP",2
"Medical_and_Health_Sciences","Senegal","fem","21-25","BT",12
"Medical_and_Health_Sciences","Senegal","fem","21-25","LW",6
"Medical_and_Health_Sciences","Senegal","fem","21-25","ML",7
"Medical_and_Health_Sciences","Senegal","fem","21-25","MH",3
"Medical_and_Health_Sciences","Senegal","fem","21-25","HG",1
"Medical_and_Health_Sciences","Senegal","fem","21-25","TP",1
"Medical_and_Health_Sciences","Senegal","mal","21-25","BT",10
"Medical_and_Health_Sciences","Senegal","mal","21-25","LW",20
"Medical_and_Health_Sciences","Senegal","mal","21-25","ML",23
"Medical_and_Health_Sciences","Senegal","mal","21-25","MH",17
"Medical_and_Health_Sciences","Senegal","mal","21-25","HG",9
"Medical_and_Health_Sciences","Senegal","mal","21-25","TP",8
"Medical_and_Health_Sciences","Senegal","unkn","21-25","ML",2
"Medical_and_Health_Sciences","Senegal","unkn","21-25","MH",2
"Medical_and_Health_Sciences","Senegal","unkn","21-25","HG",2
"Medical_and_Health_Sciences","Senegal","unkn","21-25","TP",1
"Medical_and_Health_Sciences","Serbia","fem","21-25","BT",42
"Medical_and_Health_Sciences","Serbia","fem","21-25","LW",68
"Medical_and_Health_Sciences","Serbia","fem","21-25","ML",34
"Medical_and_Health_Sciences","Serbia","fem","21-25","MH",32
"Medical_and_Health_Sciences","Serbia","fem","21-25","HG",27
"Medical_and_Health_Sciences","Serbia","fem","21-25","TP",22
"Medical_and_Health_Sciences","Serbia","mal","21-25","BT",56
"Medical_and_Health_Sciences","Serbia","mal","21-25","LW",97
"Medical_and_Health_Sciences","Serbia","mal","21-25","ML",57
"Medical_and_Health_Sciences","Serbia","mal","21-25","MH",41
"Medical_and_Health_Sciences","Serbia","mal","21-25","HG",26
"Medical_and_Health_Sciences","Serbia","mal","21-25","TP",38
"Medical_and_Health_Sciences","Serbia","unkn","21-25","LW",3
"Medical_and_Health_Sciences","Serbia","unkn","21-25","TP",1
"Medical_and_Health_Sciences","Sierra Leone","fem","21-25","BT",2
"Medical_and_Health_Sciences","Sierra Leone","mal","21-25","BT",1
"Medical_and_Health_Sciences","Sierra Leone","mal","21-25","LW",1
"Medical_and_Health_Sciences","Sierra Leone","unkn","21-25","LW",1
"Medical_and_Health_Sciences","Slovakia","fem","21-25","BT",24
"Medical_and_Health_Sciences","Slovakia","fem","21-25","LW",29
"Medical_and_Health_Sciences","Slovakia","fem","21-25","ML",17
"Medical_and_Health_Sciences","Slovakia","fem","21-25","MH",14
"Medical_and_Health_Sciences","Slovakia","fem","21-25","HG",15
"Medical_and_Health_Sciences","Slovakia","fem","21-25","TP",6
"Medical_and_Health_Sciences","Slovakia","mal","21-25","BT",22
"Medical_and_Health_Sciences","Slovakia","mal","21-25","LW",35
"Medical_and_Health_Sciences","Slovakia","mal","21-25","ML",24
"Medical_and_Health_Sciences","Slovakia","mal","21-25","MH",19
"Medical_and_Health_Sciences","Slovakia","mal","21-25","HG",22
"Medical_and_Health_Sciences","Slovakia","mal","21-25","TP",10
"Medical_and_Health_Sciences","Slovakia","unkn","21-25","BT",3
"Medical_and_Health_Sciences","Slovakia","unkn","21-25","LW",1
"Medical_and_Health_Sciences","Slovakia","unkn","21-25","ML",4
"Medical_and_Health_Sciences","Slovakia","unkn","21-25","HG",3
"Medical_and_Health_Sciences","Slovakia","unkn","21-25","TP",1
"Medical_and_Health_Sciences","Slovenia","fem","21-25","BT",5
"Medical_and_Health_Sciences","Slovenia","fem","21-25","LW",11
"Medical_and_Health_Sciences","Slovenia","fem","21-25","ML",7
"Medical_and_Health_Sciences","Slovenia","fem","21-25","MH",2
"Medical_and_Health_Sciences","Slovenia","fem","21-25","TP",2
"Medical_and_Health_Sciences","Slovenia","mal","21-25","BT",12
"Medical_and_Health_Sciences","Slovenia","mal","21-25","LW",10
"Medical_and_Health_Sciences","Slovenia","mal","21-25","ML",12
"Medical_and_Health_Sciences","Slovenia","mal","21-25","MH",2
"Medical_and_Health_Sciences","Slovenia","mal","21-25","HG",6
"Medical_and_Health_Sciences","Slovenia","mal","21-25","TP",7
"Medical_and_Health_Sciences","South Africa","fem","21-25","BT",46
"Medical_and_Health_Sciences","South Africa","fem","21-25","LW",50
"Medical_and_Health_Sciences","South Africa","fem","21-25","ML",46
"Medical_and_Health_Sciences","South Africa","fem","21-25","MH",42
"Medical_and_Health_Sciences","South Africa","fem","21-25","HG",34
"Medical_and_Health_Sciences","South Africa","fem","21-25","TP",75
"Medical_and_Health_Sciences","South Africa","mal","21-25","BT",54
"Medical_and_Health_Sciences","South Africa","mal","21-25","LW",90
"Medical_and_Health_Sciences","South Africa","mal","21-25","ML",69
"Medical_and_Health_Sciences","South Africa","mal","21-25","MH",59
"Medical_and_Health_Sciences","South Africa","mal","21-25","HG",43
"Medical_and_Health_Sciences","South Africa","mal","21-25","TP",149
"Medical_and_Health_Sciences","South Africa","unkn","21-25","BT",12
"Medical_and_Health_Sciences","South Africa","unkn","21-25","LW",12
"Medical_and_Health_Sciences","South Africa","unkn","21-25","ML",9
"Medical_and_Health_Sciences","South Africa","unkn","21-25","MH",3
"Medical_and_Health_Sciences","South Africa","unkn","21-25","HG",5
"Medical_and_Health_Sciences","South Africa","unkn","21-25","TP",9
"Medical_and_Health_Sciences","South Korea","fem","21-25","BT",21
"Medical_and_Health_Sciences","South Korea","fem","21-25","LW",58
"Medical_and_Health_Sciences","South Korea","fem","21-25","ML",56
"Medical_and_Health_Sciences","South Korea","fem","21-25","MH",79
"Medical_and_Health_Sciences","South Korea","fem","21-25","HG",232
"Medical_and_Health_Sciences","South Korea","fem","21-25","TP",188
"Medical_and_Health_Sciences","South Korea","mal","21-25","BT",41
"Medical_and_Health_Sciences","South Korea","mal","21-25","LW",139
"Medical_and_Health_Sciences","South Korea","mal","21-25","ML",180
"Medical_and_Health_Sciences","South Korea","mal","21-25","MH",229
"Medical_and_Health_Sciences","South Korea","mal","21-25","HG",680
"Medical_and_Health_Sciences","South Korea","mal","21-25","TP",531
"Medical_and_Health_Sciences","South Korea","unkn","21-25","BT",20
"Medical_and_Health_Sciences","South Korea","unkn","21-25","LW",70
"Medical_and_Health_Sciences","South Korea","unkn","21-25","ML",72
"Medical_and_Health_Sciences","South Korea","unkn","21-25","MH",85
"Medical_and_Health_Sciences","South Korea","unkn","21-25","HG",289
"Medical_and_Health_Sciences","South Korea","unkn","21-25","TP",201
"Medical_and_Health_Sciences","Spain","fem","21-25","BT",644
"Medical_and_Health_Sciences","Spain","fem","21-25","LW",662
"Medical_and_Health_Sciences","Spain","fem","21-25","ML",442
"Medical_and_Health_Sciences","Spain","fem","21-25","MH",353
"Medical_and_Health_Sciences","Spain","fem","21-25","HG",303
"Medical_and_Health_Sciences","Spain","fem","21-25","TP",326
"Medical_and_Health_Sciences","Spain","mal","21-25","BT",1057
"Medical_and_Health_Sciences","Spain","mal","21-25","LW",975
"Medical_and_Health_Sciences","Spain","mal","21-25","ML",711
"Medical_and_Health_Sciences","Spain","mal","21-25","MH",588
"Medical_and_Health_Sciences","Spain","mal","21-25","HG",617
"Medical_and_Health_Sciences","Spain","mal","21-25","TP",879
"Medical_and_Health_Sciences","Spain","unkn","21-25","BT",97
"Medical_and_Health_Sciences","Spain","unkn","21-25","LW",72
"Medical_and_Health_Sciences","Spain","unkn","21-25","ML",47
"Medical_and_Health_Sciences","Spain","unkn","21-25","MH",31
"Medical_and_Health_Sciences","Spain","unkn","21-25","HG",35
"Medical_and_Health_Sciences","Spain","unkn","21-25","TP",64
"Medical_and_Health_Sciences","Sri Lanka","fem","21-25","BT",5
"Medical_and_Health_Sciences","Sri Lanka","fem","21-25","LW",9
"Medical_and_Health_Sciences","Sri Lanka","fem","21-25","ML",7
"Medical_and_Health_Sciences","Sri Lanka","fem","21-25","MH",3
"Medical_and_Health_Sciences","Sri Lanka","fem","21-25","HG",1
"Medical_and_Health_Sciences","Sri Lanka","fem","21-25","TP",2
"Medical_and_Health_Sciences","Sri Lanka","mal","21-25","BT",8
"Medical_and_Health_Sciences","Sri Lanka","mal","21-25","LW",9
"Medical_and_Health_Sciences","Sri Lanka","mal","21-25","ML",4
"Medical_and_Health_Sciences","Sri Lanka","mal","21-25","MH",3
"Medical_and_Health_Sciences","Sri Lanka","mal","21-25","TP",6
"Medical_and_Health_Sciences","Sri Lanka","unkn","21-25","BT",7
"Medical_and_Health_Sciences","Sri Lanka","unkn","21-25","LW",6
"Medical_and_Health_Sciences","Sri Lanka","unkn","21-25","ML",2
"Medical_and_Health_Sciences","Sri Lanka","unkn","21-25","MH",2
"Medical_and_Health_Sciences","Sudan","fem","21-25","LW",2
"Medical_and_Health_Sciences","Sudan","fem","21-25","MH",1
"Medical_and_Health_Sciences","Sudan","fem","21-25","TP",1
"Medical_and_Health_Sciences","Sudan","mal","21-25","BT",7
"Medical_and_Health_Sciences","Sudan","mal","21-25","LW",8
"Medical_and_Health_Sciences","Sudan","mal","21-25","ML",2
"Medical_and_Health_Sciences","Sudan","mal","21-25","MH",3
"Medical_and_Health_Sciences","Sudan","mal","21-25","HG",1
"Medical_and_Health_Sciences","Sudan","mal","21-25","TP",4
"Medical_and_Health_Sciences","Sudan","unkn","21-25","BT",2
"Medical_and_Health_Sciences","Sudan","unkn","21-25","ML",1
"Medical_and_Health_Sciences","Suriname","mal","21-25","BT",2
"Medical_and_Health_Sciences","Sweden","fem","21-25","BT",172
"Medical_and_Health_Sciences","Sweden","fem","21-25","LW",268
"Medical_and_Health_Sciences","Sweden","fem","21-25","ML",274
"Medical_and_Health_Sciences","Sweden","fem","21-25","MH",193
"Medical_and_Health_Sciences","Sweden","fem","21-25","HG",147
"Medical_and_Health_Sciences","Sweden","fem","21-25","TP",348
"Medical_and_Health_Sciences","Sweden","mal","21-25","BT",224
"Medical_and_Health_Sciences","Sweden","mal","21-25","LW",486
"Medical_and_Health_Sciences","Sweden","mal","21-25","ML",431
"Medical_and_Health_Sciences","Sweden","mal","21-25","MH",390
"Medical_and_Health_Sciences","Sweden","mal","21-25","HG",293
"Medical_and_Health_Sciences","Sweden","mal","21-25","TP",983
"Medical_and_Health_Sciences","Sweden","unkn","21-25","BT",16
"Medical_and_Health_Sciences","Sweden","unkn","21-25","LW",29
"Medical_and_Health_Sciences","Sweden","unkn","21-25","ML",23
"Medical_and_Health_Sciences","Sweden","unkn","21-25","MH",25
"Medical_and_Health_Sciences","Sweden","unkn","21-25","HG",22
"Medical_and_Health_Sciences","Sweden","unkn","21-25","TP",70
"Medical_and_Health_Sciences","Switzerland","fem","21-25","BT",74
"Medical_and_Health_Sciences","Switzerland","fem","21-25","LW",106
"Medical_and_Health_Sciences","Switzerland","fem","21-25","ML",90
"Medical_and_Health_Sciences","Switzerland","fem","21-25","MH",85
"Medical_and_Health_Sciences","Switzerland","fem","21-25","HG",38
"Medical_and_Health_Sciences","Switzerland","fem","21-25","TP",167
"Medical_and_Health_Sciences","Switzerland","mal","21-25","BT",169
"Medical_and_Health_Sciences","Switzerland","mal","21-25","LW",233
"Medical_and_Health_Sciences","Switzerland","mal","21-25","ML",216
"Medical_and_Health_Sciences","Switzerland","mal","21-25","MH",256
"Medical_and_Health_Sciences","Switzerland","mal","21-25","HG",140
"Medical_and_Health_Sciences","Switzerland","mal","21-25","TP",838
"Medical_and_Health_Sciences","Switzerland","unkn","21-25","BT",7
"Medical_and_Health_Sciences","Switzerland","unkn","21-25","LW",7
"Medical_and_Health_Sciences","Switzerland","unkn","21-25","ML",5
"Medical_and_Health_Sciences","Switzerland","unkn","21-25","MH",2
"Medical_and_Health_Sciences","Switzerland","unkn","21-25","HG",9
"Medical_and_Health_Sciences","Switzerland","unkn","21-25","TP",22
"Medical_and_Health_Sciences","Syria","fem","21-25","BT",2
"Medical_and_Health_Sciences","Syria","fem","21-25","ML",1
"Medical_and_Health_Sciences","Syria","mal","21-25","BT",3
"Medical_and_Health_Sciences","Syria","mal","21-25","LW",1
"Medical_and_Health_Sciences","Syria","mal","21-25","ML",1
"Medical_and_Health_Sciences","Syria","mal","21-25","MH",1
"Medical_and_Health_Sciences","Syria","mal","21-25","HG",1
"Medical_and_Health_Sciences","Taiwan","fem","21-25","BT",15
"Medical_and_Health_Sciences","Taiwan","fem","21-25","LW",52
"Medical_and_Health_Sciences","Taiwan","fem","21-25","ML",64
"Medical_and_Health_Sciences","Taiwan","fem","21-25","MH",72
"Medical_and_Health_Sciences","Taiwan","fem","21-25","HG",123
"Medical_and_Health_Sciences","Taiwan","fem","21-25","TP",64
"Medical_and_Health_Sciences","Taiwan","mal","21-25","BT",16
"Medical_and_Health_Sciences","Taiwan","mal","21-25","LW",63
"Medical_and_Health_Sciences","Taiwan","mal","21-25","ML",90
"Medical_and_Health_Sciences","Taiwan","mal","21-25","MH",120
"Medical_and_Health_Sciences","Taiwan","mal","21-25","HG",318
"Medical_and_Health_Sciences","Taiwan","mal","21-25","TP",153
"Medical_and_Health_Sciences","Taiwan","unkn","21-25","BT",83
"Medical_and_Health_Sciences","Taiwan","unkn","21-25","LW",250
"Medical_and_Health_Sciences","Taiwan","unkn","21-25","ML",307
"Medical_and_Health_Sciences","Taiwan","unkn","21-25","MH",359
"Medical_and_Health_Sciences","Taiwan","unkn","21-25","HG",889
"Medical_and_Health_Sciences","Taiwan","unkn","21-25","TP",289
"Medical_and_Health_Sciences","Tanzania","fem","21-25","BT",2
"Medical_and_Health_Sciences","Tanzania","fem","21-25","LW",3
"Medical_and_Health_Sciences","Tanzania","fem","21-25","ML",4
"Medical_and_Health_Sciences","Tanzania","fem","21-25","MH",5
"Medical_and_Health_Sciences","Tanzania","fem","21-25","HG",1
"Medical_and_Health_Sciences","Tanzania","fem","21-25","TP",4
"Medical_and_Health_Sciences","Tanzania","mal","21-25","BT",8
"Medical_and_Health_Sciences","Tanzania","mal","21-25","LW",11
"Medical_and_Health_Sciences","Tanzania","mal","21-25","ML",5
"Medical_and_Health_Sciences","Tanzania","mal","21-25","MH",5
"Medical_and_Health_Sciences","Tanzania","mal","21-25","HG",1
"Medical_and_Health_Sciences","Tanzania","mal","21-25","TP",16
"Medical_and_Health_Sciences","Tanzania","unkn","21-25","BT",2
"Medical_and_Health_Sciences","Tanzania","unkn","21-25","LW",2
"Medical_and_Health_Sciences","Tanzania","unkn","21-25","ML",5
"Medical_and_Health_Sciences","Tanzania","unkn","21-25","MH",1
"Medical_and_Health_Sciences","Tanzania","unkn","21-25","HG",1
"Medical_and_Health_Sciences","Thailand","fem","21-25","BT",47
"Medical_and_Health_Sciences","Thailand","fem","21-25","LW",73
"Medical_and_Health_Sciences","Thailand","fem","21-25","ML",60
"Medical_and_Health_Sciences","Thailand","fem","21-25","MH",39
"Medical_and_Health_Sciences","Thailand","fem","21-25","HG",22
"Medical_and_Health_Sciences","Thailand","fem","21-25","TP",44
"Medical_and_Health_Sciences","Thailand","mal","21-25","BT",44
"Medical_and_Health_Sciences","Thailand","mal","21-25","LW",74
"Medical_and_Health_Sciences","Thailand","mal","21-25","ML",49
"Medical_and_Health_Sciences","Thailand","mal","21-25","MH",41
"Medical_and_Health_Sciences","Thailand","mal","21-25","HG",24
"Medical_and_Health_Sciences","Thailand","mal","21-25","TP",64
"Medical_and_Health_Sciences","Thailand","unkn","21-25","BT",30
"Medical_and_Health_Sciences","Thailand","unkn","21-25","LW",85
"Medical_and_Health_Sciences","Thailand","unkn","21-25","ML",74
"Medical_and_Health_Sciences","Thailand","unkn","21-25","MH",35
"Medical_and_Health_Sciences","Thailand","unkn","21-25","HG",42
"Medical_and_Health_Sciences","Thailand","unkn","21-25","TP",54
"Medical_and_Health_Sciences","Togo","fem","21-25","BT",2
"Medical_and_Health_Sciences","Togo","fem","21-25","LW",1
"Medical_and_Health_Sciences","Togo","fem","21-25","ML",1
"Medical_and_Health_Sciences","Togo","fem","21-25","TP",1
"Medical_and_Health_Sciences","Togo","mal","21-25","BT",2
"Medical_and_Health_Sciences","Togo","mal","21-25","LW",4
"Medical_and_Health_Sciences","Togo","mal","21-25","ML",1
"Medical_and_Health_Sciences","Togo","mal","21-25","MH",1
"Medical_and_Health_Sciences","Togo","unkn","21-25","BT",2
"Medical_and_Health_Sciences","Togo","unkn","21-25","LW",6
"Medical_and_Health_Sciences","Togo","unkn","21-25","ML",1
"Medical_and_Health_Sciences","Togo","unkn","21-25","HG",1
"Medical_and_Health_Sciences","Togo","unkn","21-25","TP",2
"Medical_and_Health_Sciences","Trinidad and Tobago","mal","21-25","BT",1
"Medical_and_Health_Sciences","Tunisia","fem","21-25","BT",18
"Medical_and_Health_Sciences","Tunisia","fem","21-25","LW",14
"Medical_and_Health_Sciences","Tunisia","fem","21-25","ML",13
"Medical_and_Health_Sciences","Tunisia","fem","21-25","MH",7
"Medical_and_Health_Sciences","Tunisia","fem","21-25","HG",7
"Medical_and_Health_Sciences","Tunisia","fem","21-25","TP",3
"Medical_and_Health_Sciences","Tunisia","mal","21-25","BT",17
"Medical_and_Health_Sciences","Tunisia","mal","21-25","LW",21
"Medical_and_Health_Sciences","Tunisia","mal","21-25","ML",20
"Medical_and_Health_Sciences","Tunisia","mal","21-25","MH",19
"Medical_and_Health_Sciences","Tunisia","mal","21-25","HG",27
